2021-06-15 20:00:01 | /errorHandler.js(30) | EU3RZAj67fcwMCryZtdkwC7C6pCCYu8F | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:49 | /errorHandler.js(30) | OTKWfYJ9eec6ORDcTtZy7TeiUOPgywze | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:49 | /errorHandler.js(30) | OTKWfYJ9eec6ORDcTtZy7TeiUOPgywze | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:49 | /errorHandler.js(30) | AwHG3FlVWARvZyaUgs7mUO97AA6HA3gB | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:50 | /errorHandler.js(30) | axo4IKvaIohiOKOcCSMudPqvKwO661AI | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:51 | /errorHandler.js(30) | 7TjzOeI0NY4W0abqPRTddAFToVqAX0ob | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:51 | /errorHandler.js(30) | ZfIN8ePtSjd2SfwZ9gqb581wjPk33Y0H | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:52 | /errorHandler.js(30) | BwMYJCPVCEDjRqfVLULDLPgLDhUn7l4b | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:52 | /errorHandler.js(30) | FgGuE20todbsIJWBYWz3Pru0t0OHl6KJ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:53 | /errorHandler.js(30) | UscRfk2HqFTerKTvfu5vqIu1BGkRAFp2 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:53 | /errorHandler.js(30) | UscRfk2HqFTerKTvfu5vqIu1BGkRAFp2 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:53 | /errorHandler.js(30) | SdXT9K8VmSb5H7mg80W4O1vqbCk6wkhL | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:54 | /errorHandler.js(30) | hhVD7rdjgl2mMyVOierS6gDTT79WFcvC | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:54 | /errorHandler.js(30) | hhVD7rdjgl2mMyVOierS6gDTT79WFcvC | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:54 | /errorHandler.js(30) | doKmb7hnHq4gDr9zBWUzlbdUyXHaianl | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getConfirmedBookings?page=1&size=10&appointmentDateStart=2021-06-20 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-20","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:00:55 | /errorHandler.js(30) | CCyD1j71XH2nP1qvvky2Ggcb3OxLHyi8 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:55 | /errorHandler.js(30) | CCyD1j71XH2nP1qvvky2Ggcb3OxLHyi8 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getPatientsList?page=1&size=10&appointmentDateStart=2021-06-20 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-20","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:00:56 | /errorHandler.js(30) | caDVtlEqepergNAUcTytKDB3VzUQHs0d | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:00:56 | /errorHandler.js(30) | seZhwQeAy7OzGr6zqJx23D856ydk5coW | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:57 | /errorHandler.js(30) | UROrllp0zMIPZT9Ra8nzfHxv0z4xMWuN | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:58 | /errorHandler.js(30) | OSBR9sAFW9fnuQX1m5v3ayGOvZyk8tEg | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:58 | /errorHandler.js(30) | LJspDe9LIyyrmsbO6RjJ4aZsWeSn2u6E | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:00:59 | /errorHandler.js(30) | oe4Ms5HGfeaJNdR7asQC11RlhTwysDf8 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:00 | /errorHandler.js(30) | MVYsSToTjTgwtEyzRnByX9tIDPRSwhUX | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:00 | /errorHandler.js(30) | QmMAZ56tyKJjSBr8FWrPcLdeDPlyI3E0 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:01 | /errorHandler.js(30) | euVVFH2Y6jyttF8qCc2DVGBKQY5z4eWu | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getWaiting?page=1&size=10&appointmentDateStart=2021-06-20&appointmentDateEnd=2021-06-20 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-20","appointmentDateEnd":"2021-06-20","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:01:02 | /errorHandler.js(30) | Tj8eL6yHBdwEN5X5k3C5WI5hvDzeoNvW | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getActualArrivals?page=1&size=10&appointmentDateStart=2021-06-15&search=87 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","search":"87","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:01:02 | /errorHandler.js(30) | Tj8eL6yHBdwEN5X5k3C5WI5hvDzeoNvW | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getCancelledBookings?page=1&size=10&appointmentDateStart=2021-06-15&search=87 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","search":"87","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:01:03 | /errorHandler.js(30) | fnQXSQS7jbNiU6NOd7KAR1GPdYNZjf7L | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:03 | /errorHandler.js(30) | unDSnFQIM4iUXRH6hFvwBWbSbXfjlkUi | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getPatientAnswer/60c77c69aecc5d001f5c44c9 | GET | Request : {}
2021-06-15 20:01:04 | /errorHandler.js(30) | iJZBS7lKvPfL8VqhtZndh60Uh6AGDgIG | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-08","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:04 | /errorHandler.js(30) | u45SEdNQPklSpu2BB5qr7VL0t5VzpLHT | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:04 | /errorHandler.js(30) | u45SEdNQPklSpu2BB5qr7VL0t5VzpLHT | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:04 | /errorHandler.js(30) | u45SEdNQPklSpu2BB5qr7VL0t5VzpLHT | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getPatientsList?page=1&size=10&appointmentDateStart=2021-06-15&search=8733 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","search":"8733","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:01:04 | /errorHandler.js(30) | uJ2qZBmVIUXcIhHAL82omLXd3NENAkhX | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:01:05 | /errorHandler.js(30) | lWUoiOaej88E4RFYSKwTsG9iTAP19FZQ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:05 | /errorHandler.js(30) | lWUoiOaej88E4RFYSKwTsG9iTAP19FZQ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getConfirmedBookings?page=1&size=10&appointmentDateStart=2021-06-15&search=8733078 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","search":"8733078","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:01:07 | /errorHandler.js(30) | oCoi9VAu7PlKa84gETxpgFrHEHLcVfgZ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:07 | /errorHandler.js(30) | oCoi9VAu7PlKa84gETxpgFrHEHLcVfgZ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-07","firstName":"Jarryl","lastName":"Batarina","ohip":"7071802149WP","mobileNumber":"6474822931","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"5:00 PM","timeSlotEnd":"5:30 PM"},"screeningResult":"low","dob":"1989-05-14","gender":"Male","email":"jarrylbatarina@gmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"71 Oatfield Road Brampton Ontario","postalcode":"L6R1Y3","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":32,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-15 20:01:07","updatedAt":"2021-06-15 20:01:07","bookedDateTime":1625677200000,"bookingDate":"2021-06-16","_id":"60c93f43e5d1c2001f632b80","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c93f43e5d1c2001f632b80","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60c93f43e5d1c2001f632b80","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to RESCHEDULE or CANCEL too allows others to book. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-15 20:01:08 | /errorHandler.js(30) | PxQVAkV65JZcK7g2YS0GZV2XngGkklHk | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getConfirmedBookings?page=1&size=10&appointmentDateStart=2021-06-15&search=87330781 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","search":"87330781","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:01:08 | /errorHandler.js(30) | PxQVAkV65JZcK7g2YS0GZV2XngGkklHk | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:08 | /errorHandler.js(30) | QZcmCope20wyJfaGLWHKkejHNboKwFDw | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:09 | /errorHandler.js(30) | QZcmCope20wyJfaGLWHKkejHNboKwFDw | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getPatientAnswer/60bbeb464792eb001f05e4ad | GET | Request : {}
2021-06-15 20:01:10 | /errorHandler.js(30) | LBwIvATMsur7eKfvszoTvfRimMnm7S9X | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:10 | /errorHandler.js(30) | LBwIvATMsur7eKfvszoTvfRimMnm7S9X | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:10 | /errorHandler.js(30) | t9cSazndailFCuxVgpVe6LmVP2sIAesf | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:10 | /errorHandler.js(30) | t9cSazndailFCuxVgpVe6LmVP2sIAesf | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getCancelledBookings?page=1&size=10&appointmentDateStart=2021-06-15&search=873307819 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","search":"873307819","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:01:11 | /errorHandler.js(30) | uoByOwFdsJfXadGFQFea1bL4H6GIcvda | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:11 | /errorHandler.js(30) | qWuF1R9a3QrWxidsfQqAPVqr4PnLHmBC | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:11 | /errorHandler.js(30) | XGUZ2LxFtkUBqIY01RngAbh7ifEN23Yi | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:12 | /errorHandler.js(30) | QObdHx8Gf6u2wjApgbYNGbqsLjQIk7rs | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:12 | /errorHandler.js(30) | PicnDcMqzNtRS7lnsZotAPKMz6B6xWYz | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:13 | /errorHandler.js(30) | CdUAumqKqqoDCU6G2rpl6zal8WDe9pU3 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:14 | /errorHandler.js(30) | EqacTgOuh7PLiXEc6DXNO0WtfdMjLGKe | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-06-30","firstName":"Sartaj","lastName":"Heer","ohip":"7758315738VX","mobileNumber":"6472142578","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"4:00 PM","timeSlotEnd":"4:30 PM"},"screeningResult":"low","dob":"2002-05-24","gender":"Male","email":"sartajheer24@outlook.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"15 Mactier Rd","postalcode":"L6P1N9","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":19,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-15 20:01:14","updatedAt":"2021-06-15 20:01:14","bookedDateTime":1625068800000,"bookingDate":"2021-06-16","_id":"60c93f4ae5d1c2001f632b84","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c93f4ae5d1c2001f632b84","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60c93f4ae5d1c2001f632b84","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to RESCHEDULE or CANCEL too allows others to book. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-15 20:01:14 | /errorHandler.js(30) | EqacTgOuh7PLiXEc6DXNO0WtfdMjLGKe | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:14 | /errorHandler.js(30) | fJrr86GOKUuOlGDITYqRT8WSGtqZ1LGr | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:15 | /errorHandler.js(30) | ddjUI8gW7rZE0FVKEyDmnzrDCzGLx67z | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:15 | /errorHandler.js(30) | x1bawaFsS0twbytQXuFJTnyguMhRVKJg | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:16 | /errorHandler.js(30) | x4vpVF4Izi6ZxH9foGpyOHtgsvrjzVyd | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 20:01:16 | /errorHandler.js(30) | zk9Yw9dgLfPdk3QO4MjgLc8u39IlaiDD | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:17 | /errorHandler.js(30) | M8a2sIAYpsCFA0n7t1ELj7UmZ1kBmCsw | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:01:17 | /errorHandler.js(30) | WOJpoilqXBxYsG8VrQOa8DReqqBSiIQ5 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
